10.16,0.35,0.80,-0.21,-0.06,0.13,
9.00,1.09,1.51,0.16,0.18,0.11,
8.57,2.12,1.71,0.45,0.20,0.29,
8.99,3.32,2.12,1.00,0.36,-0.81,
9.99,1.40,2.25,1.57,1.15,-0.89,
15.46,-1.16,2.44,1.45,-0.11,0.17,
3.63,-4.25,4.24,1.49,-0.63,0.13,
12.11,3.79,-0.60,0.39,0.01,-0.11,
10.31,2.07,-0.95,0.85,-0.24,0.59,
10.13,-0.99,-0.29,0.81,0.06,0.15,
10.22,1.32,2.97,0.48,-0.05,-0.20,
14.59,2.32,1.39,-0.04,1.97,0.12,
8.51,1.85,3.92,0.54,0.78,-0.09,
6.76,1.14,5.22,2.09,-0.74,0.44,
10.39,0.26,-1.01,1.89,-0.39,0.78,
10.05,0.70,0.89,-0.08,-0.02,0.25,
10.70,0.98,1.36,-0.11,-0.10,0.51,
9.91,1.19,0.45,0.36,-0.08,0.34,
9.47,0.83,2.45,-0.01,-0.20,-0.29,
9.43,0.92,-1.30,-0.07,-0.12,-0.25,
10.13,0.98,0.74,0.02,0.09,-0.03,
10.20,0.84,0.43,0.31,-0.03,-0.02,
10.13,-0.64,0.11,0.58,-0.07,0.05,
9.31,-0.07,0.44,0.77,-0.12,-0.05,
9.05,0.58,0.88,0.87,0.08,-0.09,
9.60,1.02,-0.03,1.21,0.16,0.06,
9.66,0.52,0.84,1.45,0.24,-0.11,
10.43,0.06,0.40,1.24,0.07,-0.00,
10.27,0.02,0.41,0.94,-0.59,-0.08,
10.08,1.00,1.14,0.62,0.73,0.04,
11.00,-0.34,1.18,0.45,0.14,0.06,
9.37,0.06,0.24,0.39,-0.61,0.15,
8.70,0.45,-1.31,0.33,-0.47,0.00,
10.40,0.69,-0.49,0.48,0.04,-0.08,
10.07,0.19,0.21,0.14,0.32,0.29,
8.49,-1.43,-1.40,-0.12,-0.39,0.06,
7.04,-0.88,-1.32,-0.38,0.41,-0.27,
9.05,0.64,-0.62,-0.37,0.53,-0.21,
10.80,1.21,-0.75,-0.31,0.40,-0.09,
10.71,0.86,-0.19,-0.25,-0.04,-0.09,
9.60,0.67,0.08,-0.24,-0.12,-0.07,
9.48,-0.20,0.42,-0.41,-0.03,0.02,
9.20,-0.07,0.81,-0.66,0.05,0.03,
9.01,0.13,1.09,-0.85,0.29,0.11,
9.77,0.95,1.10,-0.92,0.48,-0.06,
10.07,1.63,1.23,-0.81,0.40,-0.01,
10.49,1.14,1.67,-0.54,0.16,0.21,
9.76,-0.11,1.45,-0.40,-0.05,0.07,
10.01,-0.52,1.89,-0.56,-0.05,-0.10,
9.70,0.21,1.62,-0.61,0.00,-0.21,
9.78,-0.02,2.04,-0.48,-0.03,0.01,
10.24,0.09,2.04,-0.41,-0.18,0.04,
9.58,0.87,2.45,-0.25,-0.17,-0.20,
8.33,1.59,1.59,0.17,0.10,-0.08,
9.92,1.29,1.75,0.50,0.11,-0.15,
12.15,0.43,2.66,0.44,-1.32,1.13,
6.46,-1.29,0.21,0.19,-0.04,-0.30,
9.97,-0.02,0.25,0.14,0.18,0.11,
10.45,-0.11,0.40,0.17,0.38,0.06,
11.33,-0.81,0.96,0.24,0.04,0.00,
10.25,1.40,1.51,0.14,-0.03,-0.07,
9.68,0.02,0.28,0.21,-0.07,-0.06,
10.08,-1.74,1.76,0.02,0.00,-0.04,
8.22,-0.13,1.23,-0.52,-0.07,0.07,
9.95,0.63,0.45,-0.28,-0.07,-0.12,
9.61,0.70,0.31,0.19,-0.08,-0.26,
9.36,1.14,0.53,0.32,0.07,-0.17,
10.97,-0.04,1.58,0.52,0.13,-0.09,
9.81,1.29,0.14,0.51,-0.59,0.40,
7.27,0.11,0.15,0.45,-0.48,-0.00,
9.49,-0.02,-0.80,0.67,-0.18,0.37,
8.16,-1.56,0.02,0.36,-0.33,-0.35,
7.19,-0.05,0.74,0.22,-0.67,0.40,
9.62,-0.94,3.74,-0.10,0.86,0.10,
11.35,0.25,1.57,-0.34,0.35,-0.20,
13.69,2.25,-1.01,0.18,-0.09,-0.07,
9.43,-0.67,-0.66,0.50,-0.71,0.25,
8.93,-1.05,-0.29,-0.16,-0.23,0.08,
9.86,0.24,-1.52,-0.18,-0.10,-0.05,
10.07,-0.26,-0.24,-0.04,-0.11,0.04,
9.86,-0.23,-1.14,0.04,-0.08,0.04,
9.91,-0.77,-0.79,0.04,-0.06,0.01,
9.78,-0.87,-0.80,0.06,-0.10,0.04,
9.80,-1.03,-1.18,0.00,-0.08,0.11,
9.67,-0.80,-1.40,-0.15,-0.02,0.03,
9.40,-0.52,-1.17,-0.12,0.03,-0.16,
10.32,0.26,-1.55,0.01,0.03,-0.06,
9.02,-0.54,-0.85,0.24,-0.48,0.41,
10.38,-0.63,-2.91,-0.09,-0.11,-0.13,
9.62,-1.01,-1.60,0.04,-0.15,-0.11,
