8.25,-4.24,-3.27,0.13,0.71,-0.19,
7.22,-2.90,-2.17,-0.23,0.38,-0.02,
9.50,-1.76,-0.92,0.46,0.07,-0.10,
8.76,-3.49,-0.69,0.26,0.25,-0.26,
8.89,-1.71,-1.02,0.41,-0.56,-1.15,
9.98,-1.39,-0.74,0.78,0.29,0.49,
9.41,-2.55,-2.72,0.84,0.24,0.46,
8.03,-1.85,-1.73,-0.62,0.03,0.08,
7.29,-2.65,-0.98,-0.03,-0.37,-0.11,
7.36,-3.55,1.00,-0.20,0.02,0.21,
5.77,-2.39,1.16,0.01,1.42,-0.51,
7.27,-0.37,-2.54,-0.58,-0.23,-0.45,
8.42,0.53,-1.86,-0.19,-0.17,-0.81,
10.18,-0.08,-1.27,-0.00,-0.09,-0.85,
11.18,0.51,-1.72,0.27,0.13,-0.55,
12.14,1.48,-1.05,0.13,0.23,0.13,
8.45,0.78,-1.17,-0.15,0.17,-0.07,
13.25,1.13,-2.81,0.22,0.27,-0.44,
6.74,1.14,-0.86,0.33,0.21,-0.14,
10.01,2.81,1.21,0.25,2.63,-0.55,
9.12,2.19,0.08,0.05,0.00,0.29,
9.59,0.77,-0.16,-0.03,0.07,0.85,
10.79,-0.34,0.18,0.02,-0.12,0.02,
9.85,0.09,0.11,-0.01,-0.01,0.00,
9.82,0.08,0.21,-0.01,-0.01,0.00,
9.82,0.08,0.21,-0.01,-0.01,0.00,
9.78,0.08,0.16,-0.01,-0.01,0.00,
9.83,0.09,0.17,-0.00,-0.01,0.00,
9.82,0.08,0.17,-0.01,-0.01,0.00,
9.80,0.10,0.14,-0.01,-0.01,-0.00,
9.82,0.09,0.20,-0.00,-0.01,-0.00,
9.79,0.07,0.16,-0.01,-0.01,-0.00,
9.81,0.08,0.16,-0.01,-0.01,0.00,
9.83,0.07,0.18,-0.00,-0.01,0.00,
9.80,0.10,0.16,-0.00,-0.01,0.00,
9.78,0.07,0.17,-0.01,-0.01,-0.00,
9.81,0.10,0.16,-0.01,-0.01,0.00,
9.79,0.07,0.16,-0.01,-0.01,-0.00,
9.85,0.10,0.18,-0.01,-0.01,-0.00,
9.80,0.08,0.16,-0.00,-0.01,-0.00,
9.78,0.07,0.17,-0.00,-0.01,0.00,
9.78,0.11,0.17,-0.01,-0.01,0.00,
9.79,0.08,0.17,-0.01,-0.01,-0.00,
9.79,0.06,0.17,-0.01,-0.01,0.00,
9.87,0.12,0.19,-0.01,-0.01,0.00,
9.72,0.10,0.18,-0.01,-0.01,-0.00,
9.74,0.08,0.16,-0.01,-0.01,-0.00,
9.84,0.06,0.13,-0.01,-0.01,0.00,
9.82,0.07,0.20,-0.00,-0.01,-0.00,
9.81,0.09,0.17,-0.00,-0.01,0.00,
9.82,0.08,0.17,-0.00,-0.01,0.00,
9.83,0.07,0.18,-0.01,-0.01,0.00,
9.80,0.08,0.17,-0.01,-0.01,0.00,
9.82,0.09,0.18,-0.01,-0.01,-0.00,
9.82,0.10,0.19,-0.00,-0.01,-0.00,
9.82,0.08,0.17,-0.00,-0.01,0.00,
9.81,0.10,0.16,-0.01,-0.01,-0.00,
9.80,0.08,0.19,-0.01,-0.01,-0.00,
9.79,0.11,0.14,-0.01,-0.01,0.00,
9.84,0.08,0.13,-0.01,-0.01,-0.00,
9.82,0.09,0.17,-0.01,-0.01,0.00,
9.82,0.09,0.19,-0.00,-0.01,-0.00,
9.83,0.08,0.15,-0.01,-0.01,0.00,
9.84,0.09,0.20,-0.01,-0.01,-0.00,
9.78,0.06,0.16,-0.01,-0.01,0.00,
9.81,0.08,0.15,-0.00,-0.01,-0.00,
9.83,0.09,0.16,-0.00,-0.01,0.00,
9.77,0.09,0.16,-0.01,-0.01,-0.00,
9.83,0.11,0.15,-0.01,-0.01,0.00,
9.88,0.12,0.12,-0.01,-0.01,-0.00,
9.83,0.11,0.15,-0.01,-0.01,-0.00,
9.90,0.22,0.14,-0.00,-0.01,-0.00,
9.98,0.34,0.12,-0.00,-0.01,-0.00,
9.77,0.45,0.13,-0.01,-0.01,0.00,
9.89,0.81,0.16,-0.00,-0.01,-0.00,
9.80,0.92,0.16,-0.01,-0.01,-0.00,
9.77,1.02,0.08,-0.01,-0.01,-0.00,
9.84,0.99,0.13,-0.01,-0.01,0.00,
9.75,0.98,0.10,-0.01,-0.01,-0.00,
9.83,1.05,0.13,-0.01,-0.01,0.00,
9.80,1.11,0.08,-0.01,-0.01,0.00,
9.76,1.17,0.08,-0.00,-0.01,0.00,
9.75,1.26,0.08,-0.00,-0.01,-0.00,
9.79,1.29,0.08,-0.01,-0.01,-0.00,
9.82,1.29,0.12,-0.01,-0.01,0.00,
9.79,1.34,0.07,-0.01,-0.01,-0.00,
9.77,1.33,0.05,-0.01,-0.01,0.00,
9.78,1.36,0.05,-0.01,-0.01,-0.00,
9.88,1.33,0.10,-0.01,-0.01,-0.00,
9.73,1.29,0.06,-0.01,-0.01,0.00,
9.79,1.28,0.09,-0.00,-0.01,0.00,
9.86,1.26,0.13,-0.01,-0.01,0.00,
9.79,1.32,0.08,-0.01,-0.01,0.00,
9.69,1.29,0.09,-0.01,-0.01,0.00,
9.79,1.29,0.10,-0.01,-0.01,0.00,
9.85,1.28,0.09,-0.01,-0.01,-0.00,
9.79,1.30,0.12,-0.00,-0.01,-0.00,
9.78,1.30,0.10,-0.00,-0.01,-0.00,
9.75,1.30,0.07,-0.01,-0.01,0.00,
9.86,1.31,0.10,-0.01,-0.01,0.00,
9.77,1.28,0.13,-0.01,-0.01,0.00,
9.92,1.29,0.15,-0.01,-0.01,-0.00,
9.76,1.32,0.06,-0.01,-0.01,0.00,
9.71,1.30,0.12,-0.01,-0.01,-0.00,
9.81,1.30,0.01,-0.00,-0.02,0.00,
9.93,1.30,0.12,-0.00,-0.00,0.00,
9.77,1.28,-0.04,-0.01,-0.01,0.00,
9.69,1.32,0.18,-0.01,-0.00,0.00,
9.75,1.31,-0.00,-0.01,-0.01,-0.00,
9.53,1.28,0.16,-0.00,-0.01,-0.00,
9.81,1.25,0.02,-0.01,-0.01,0.00,
9.97,1.34,0.13,-0.00,-0.01,-0.00,
9.81,1.27,0.13,-0.01,-0.01,-0.00,
9.61,1.29,0.13,-0.00,-0.01,-0.00,
9.85,1.31,0.05,-0.00,-0.01,-0.00,
9.68,1.26,0.08,-0.00,-0.01,0.00,
9.79,1.35,0.16,-0.00,-0.01,0.00,
10.00,1.28,-0.04,-0.01,-0.01,-0.00,
9.69,1.27,0.04,-0.01,-0.01,-0.00,
9.93,1.28,0.20,-0.01,-0.01,-0.00,
9.83,1.35,0.36,-0.00,-0.00,0.00,
9.96,1.25,-0.13,-0.00,-0.01,-0.00,
9.84,1.28,-0.01,-0.01,-0.01,0.00,
9.53,1.31,0.21,-0.00,-0.01,0.00,
9.70,1.36,0.11,-0.01,-0.00,0.00,
10.06,1.33,-0.03,-0.01,-0.00,-0.00,
9.97,1.33,0.12,-0.01,-0.01,-0.00,
9.36,1.24,0.04,-0.01,-0.02,0.00,
10.05,1.24,0.11,-0.01,-0.02,0.00,
10.01,1.38,0.10,-0.01,-0.01,0.00,
9.59,1.34,-0.03,-0.01,-0.02,-0.00,
9.60,1.14,0.01,-0.01,-0.01,0.00,
10.18,1.42,0.14,-0.00,-0.01,-0.00,
9.23,1.26,0.21,-0.00,0.00,-0.00,
10.31,1.28,-0.00,-0.01,0.00,0.00,
10.00,1.34,0.22,-0.01,0.00,0.00,
9.64,1.27,0.26,-0.00,-0.01,0.00,
10.08,1.35,0.08,-0.01,0.00,-0.00,
9.69,1.30,0.14,-0.01,-0.01,0.00,
9.63,1.23,0.28,-0.00,-0.01,-0.00,
9.57,1.30,-0.08,-0.00,-0.02,0.00,
10.09,1.40,0.15,-0.01,-0.01,-0.00,
9.63,1.33,0.22,-0.00,-0.00,-0.00,
9.95,1.32,-0.38,-0.00,-0.01,0.00,
9.82,1.36,-0.10,-0.01,-0.01,-0.00,
9.72,1.26,0.03,-0.01,-0.01,-0.00,
10.09,1.31,0.42,-0.01,0.01,-0.00,
9.53,1.22,0.31,-0.01,0.01,-0.00,
10.17,1.33,-0.02,-0.01,-0.01,-0.00,
9.40,1.19,0.15,-0.01,-0.01,0.00,
9.68,1.27,-0.02,-0.00,-0.01,-0.00,
10.03,1.24,0.12,-0.00,-0.01,-0.00,
9.75,1.19,0.01,-0.00,-0.00,-0.00,
9.88,1.18,0.15,-0.01,-0.01,0.00,
9.71,1.08,-0.30,-0.01,-0.00,-0.00,
9.61,1.21,0.29,-0.01,-0.01,0.00,
10.09,1.03,0.02,-0.00,-0.01,0.00,
9.74,1.12,-0.03,-0.00,-0.02,-0.00,
9.91,0.95,0.30,-0.00,-0.00,-0.00,
9.63,0.92,0.25,-0.01,-0.01,-0.00,
10.18,0.87,-0.01,-0.01,-0.01,0.00,
9.59,0.80,0.05,-0.01,-0.01,-0.00,
10.00,0.82,0.39,-0.01,-0.00,-0.00,
9.74,0.68,0.12,-0.00,-0.00,-0.01,
9.85,0.81,0.01,-0.00,0.00,-0.00,
9.63,0.55,0.03,-0.01,-0.00,0.00,
9.97,0.72,0.35,-0.01,-0.02,-0.00,
9.62,0.55,-0.00,-0.01,-0.02,0.01,
9.55,0.67,-0.15,-0.01,-0.02,0.00,
9.84,0.57,0.01,-0.00,-0.03,-0.00,
9.62,0.62,0.10,-0.01,-0.01,0.00,
9.75,0.56,0.08,-0.01,-0.00,0.00,
9.63,0.53,-0.15,-0.01,-0.01,-0.00,
9.82,0.62,0.12,-0.01,-0.01,0.00,
9.65,0.58,0.44,-0.01,0.00,0.00,
10.12,0.56,-0.08,-0.00,-0.01,0.00,
9.49,0.44,-0.06,-0.00,-0.02,-0.00,
9.96,0.55,0.24,-0.01,-0.01,0.00,
9.82,0.53,0.21,-0.01,-0.01,-0.00,
9.98,0.48,0.27,-0.00,-0.02,0.00,
9.87,0.54,0.27,-0.00,-0.01,-0.00,
9.86,0.38,0.04,-0.00,-0.01,0.00,
9.64,0.54,-0.32,-0.01,-0.00,-0.00,
10.01,0.30,-0.15,-0.01,-0.01,0.00,
9.84,0.60,0.35,-0.01,-0.02,-0.00,
9.50,0.31,0.09,-0.00,-0.00,-0.00,
10.01,0.47,0.02,-0.00,0.01,-0.00,
9.41,0.46,0.02,-0.01,0.00,0.00,
10.02,0.42,-0.00,-0.01,-0.00,-0.00,
9.60,0.45,0.13,-0.01,-0.02,0.00,
9.90,0.50,0.26,-0.00,-0.01,0.00,
9.43,0.39,-0.07,-0.00,-0.01,-0.00,
9.98,0.64,0.09,-0.00,-0.00,-0.00,
9.77,0.24,0.14,-0.01,0.01,-0.00,
9.97,0.64,0.11,-0.01,0.00,0.00,
9.75,0.28,0.31,-0.00,-0.02,-0.00,
10.24,0.46,0.28,-0.00,0.01,-0.00,
9.73,0.34,0.13,-0.00,-0.01,-0.00,
10.88,0.22,0.34,-0.00,0.00,-0.01,
9.27,0.47,0.22,-0.00,-0.02,-0.01,
9.25,0.19,0.26,0.00,-0.01,0.01,
9.85,0.24,-0.04,0.00,-0.01,0.00,
9.90,0.26,-0.19,-0.00,-0.01,0.00,
9.44,0.22,-0.12,-0.01,-0.03,0.00,
9.43,0.35,0.16,-0.01,-0.01,0.01,
9.57,0.32,0.63,-0.01,0.00,0.02,
9.25,0.26,0.04,-0.01,0.02,0.01,
9.73,0.31,-0.16,-0.01,0.00,0.01,
9.38,0.25,0.44,-0.01,-0.01,0.01,
10.02,0.23,0.35,-0.01,-0.02,0.01,
9.60,0.31,0.43,0.00,-0.03,0.02,
9.57,-0.04,0.39,-0.00,-0.01,0.01,
9.54,0.47,0.14,-0.00,-0.00,0.01,
9.75,-0.09,-0.09,-0.01,-0.01,0.01,
9.55,0.37,0.10,-0.01,-0.01,0.01,
9.32,-0.02,0.13,-0.01,-0.00,0.01,
9.79,0.26,0.23,-0.00,-0.01,0.01,
9.54,0.12,0.14,-0.00,-0.01,0.01,
9.55,0.14,-0.02,-0.01,-0.00,0.01,
9.30,0.20,0.21,-0.01,-0.00,0.01,
10.22,0.15,0.30,-0.01,-0.00,0.01,
9.27,0.08,0.47,-0.00,-0.02,0.01,
9.59,0.07,0.28,-0.00,-0.02,0.02,
9.61,0.15,0.45,-0.00,-0.01,0.02,
9.36,-0.14,-0.13,-0.00,-0.01,0.02,
10.00,0.03,0.13,-0.01,-0.00,0.01,
9.40,-0.04,0.19,-0.01,-0.00,0.01,
10.01,0.01,0.17,-0.01,0.00,0.01,
9.30,-0.06,-0.01,-0.00,-0.02,0.01,
9.72,-0.07,0.34,-0.01,-0.01,0.01,
9.43,-0.19,0.20,-0.01,-0.01,0.01,
9.63,-0.37,0.08,-0.01,-0.02,0.01,
9.63,-0.27,0.16,-0.01,-0.01,0.01,
