9.80,0.04,-0.25,-0.00,-0.00,0.00,
9.79,0.02,-0.25,-0.00,-0.00,0.00,
9.82,0.03,-0.29,-0.00,-0.00,0.00,
9.78,0.03,-0.23,-0.00,-0.00,0.00,
9.77,0.03,-0.25,-0.00,-0.00,0.00,
9.80,0.04,-0.24,-0.00,-0.00,0.00,
9.79,0.03,-0.24,-0.00,-0.00,0.00,
9.80,0.04,-0.26,-0.00,-0.00,0.00,
9.79,0.03,-0.25,-0.00,-0.00,0.00,
9.80,0.03,-0.24,-0.00,-0.00,0.00,
9.76,0.03,-0.26,-0.00,-0.00,0.00,
9.79,0.03,-0.24,-0.00,-0.00,0.00,
9.78,0.04,-0.22,-0.00,-0.00,0.00,
9.79,0.02,-0.26,-0.00,-0.00,0.00,
9.78,0.03,-0.26,-0.00,-0.00,0.00,
9.81,0.03,-0.26,-0.00,-0.00,0.00,
9.78,0.01,-0.22,-0.00,-0.00,0.00,
9.80,0.03,-0.26,-0.00,-0.01,0.00,
9.79,0.04,-0.25,-0.00,-0.00,0.00,
9.78,0.05,-0.24,-0.00,-0.01,0.00,
9.82,0.03,-0.25,-0.00,-0.00,0.00,
9.79,0.03,-0.26,-0.00,-0.00,0.00,
9.79,0.02,-0.24,-0.00,-0.00,-0.00,
9.81,0.03,-0.28,-0.00,-0.01,0.00,
9.82,0.03,-0.28,-0.00,-0.00,0.00,
9.79,0.01,-0.25,-0.00,-0.00,0.00,
9.84,0.03,-0.24,-0.00,-0.00,0.00,
9.80,0.03,-0.25,-0.00,-0.00,0.00,
9.80,0.02,-0.25,-0.00,-0.00,0.00,
9.78,0.03,-0.19,-0.00,-0.00,0.00,
9.81,0.04,-0.24,-0.00,-0.01,0.00,
9.79,0.02,-0.23,-0.00,-0.00,0.00,
9.82,0.02,-0.25,-0.00,-0.00,0.00,
9.83,0.04,-0.24,-0.00,-0.00,0.00,
9.82,0.03,-0.24,-0.00,-0.01,0.00,
9.81,0.02,-0.25,-0.00,-0.01,0.00,
9.80,0.04,-0.21,-0.00,-0.00,0.00,
9.81,0.02,-0.28,-0.00,-0.01,0.00,
9.80,0.03,-0.28,-0.00,-0.00,0.00,
9.80,0.04,-0.24,-0.00,-0.00,0.00,
9.80,0.03,-0.24,-0.00,-0.00,0.00,
9.80,0.04,-0.26,-0.00,-0.00,0.00,
9.80,0.02,-0.23,-0.00,-0.01,0.00,
9.78,0.04,-0.26,-0.00,-0.00,0.00,
9.83,0.05,-0.26,-0.00,-0.00,0.00,
9.78,0.00,-0.24,-0.00,-0.00,0.00,
9.77,0.02,-0.25,-0.00,-0.00,-0.00,
9.80,0.03,-0.27,-0.00,-0.00,0.00,
9.81,0.02,-0.27,-0.00,-0.00,0.00,
9.76,0.03,-0.23,-0.00,-0.01,0.00,
9.80,0.03,-0.28,-0.00,-0.01,0.00,
9.80,0.04,-0.27,-0.00,-0.01,0.00,
9.80,0.03,-0.27,-0.00,-0.00,0.00,
9.84,0.03,-0.25,-0.00,-0.00,0.00,
9.83,0.02,-0.28,-0.00,-0.01,0.00,
9.77,0.03,-0.23,-0.00,-0.01,0.00,
9.79,0.05,-0.25,-0.00,-0.01,0.00,
9.82,0.05,-0.29,-0.00,-0.01,0.00,
9.81,0.02,-0.31,-0.00,-0.01,-0.00,
9.77,0.03,-0.27,-0.00,-0.00,0.00,
9.87,0.03,-0.27,-0.00,-0.01,0.00,
9.76,0.04,-0.26,-0.00,-0.01,0.00,
9.80,0.02,-0.25,-0.00,-0.00,0.00,
9.80,0.05,-0.27,-0.00,-0.00,0.00,
9.77,0.03,-0.24,-0.00,-0.00,0.00,
9.79,0.04,-0.25,-0.00,-0.00,0.00,
9.76,0.03,-0.27,-0.00,-0.00,0.00,
9.81,0.02,-0.21,-0.00,-0.00,0.00,
9.77,0.01,-0.28,-0.00,-0.01,0.00,
9.75,0.02,-0.26,-0.00,-0.00,0.00,
9.80,0.03,-0.27,-0.00,-0.00,0.00,
9.76,0.03,-0.30,-0.00,-0.00,0.00,
9.78,0.00,-0.26,-0.00,-0.00,0.00,
9.78,0.04,-0.23,-0.00,-0.00,0.00,
9.80,0.04,-0.28,-0.00,-0.01,-0.00,
9.86,0.04,-0.22,-0.00,-0.00,0.00,
9.74,0.04,-0.29,-0.00,-0.00,-0.00,
9.76,0.03,-0.24,-0.00,-0.00,0.00,
9.81,0.03,-0.26,-0.00,-0.00,0.00,
9.77,0.03,-0.30,-0.00,-0.00,0.00,
9.77,0.04,-0.21,-0.00,-0.00,0.00,
9.80,0.02,-0.26,-0.00,-0.00,0.00,
9.80,0.01,-0.26,-0.00,-0.01,0.00,
9.78,0.04,-0.30,-0.00,-0.00,0.00,
9.83,0.05,-0.29,-0.00,-0.00,0.00,
9.80,0.03,-0.23,-0.00,-0.01,0.00,
9.80,0.04,-0.25,-0.00,-0.00,0.00,
9.81,0.04,-0.23,-0.00,-0.00,0.00,
9.79,0.05,-0.26,-0.00,-0.01,0.00,
